year,county_FIP,topic,stance,gender,aggressiveness,temperature_avg,sentiment
2014,299,Weather Extremes,believer,male,aggressive,3.3448692749999998,-0.3185558224172819
2014,303,Weather Extremes,neutral,male,not aggressive,-1.0659811591891892,-0.09885544819523981
2014,309,Weather Extremes,neutral,male,not aggressive,-3.707735988888889,-0.1316826721765377
2014,311,Weather Extremes,denier,male,not aggressive,-5.718589,0.6648512418010017
2014,313,Weather Extremes,believer,male,not aggressive,-1.1287516,0.060349479076597455
2014,315,Weather Extremes,believer,female,not aggressive,-0.71487805,-0.006836101353168478
2014,321,Politics,believer,male,not aggressive,-0.09083468499999997,0.13612145541111628
2014,325,Donald Trump versus Science,neutral,female,not aggressive,-4.6083772,-0.3943852780177043
2014,329,Weather Extremes,believer,male,not aggressive,-1.0810082337878788,-0.1404491435892409
2014,331,Politics,believer,male,aggressive,-1.0195609,-0.1405187734921773
2014,335,Ideological Positions on Global Warming,denier,male,not aggressive,0.5437915,-0.3275602119309561
2014,337,Importance of Human Intervantion,denier,male,aggressive,-1.7197824,0.0131274343132973
2014,339,Weather Extremes,neutral,male,not aggressive,-1.7579625853703702,-0.15389846348277736
2014,347,Weather Extremes,neutral,male,not aggressive,0.5141220899999996,-0.10306932974855103
2014,349,Weather Extremes,neutral,male,not aggressive,7.547752,0.3606616793394088
2014,351,Seriousness of Gas Emissions,neutral,female,aggressive,-1.3798870175,-0.2938808510661125
2014,355,Weather Extremes,believer,male,not aggressive,0.20283570507142853,-0.2176253851421066
2014,361,Weather Extremes,denier,male,not aggressive,-2.991743833333333,-0.17710703170034617
2014,363,Seriousness of Gas Emissions,believer,male,aggressive,-3.79439525,0.0190329362392426
2014,367,Weather Extremes,believer,male,not aggressive,0.5586592833333333,-0.17736109149058657
2014,371,Weather Extremes,denier,male,aggressive,1.4535378333333335,-0.37427469333252583
2014,373,Weather Extremes,neutral,male,not aggressive,-3.5681298750000003,-0.3941982714653015
2014,375,Weather Extremes,denier,male,not aggressive,0.5406534733333338,-0.1803081607113944
2014,379,Seriousness of Gas Emissions,denier,female,aggressive,-1.5190810000000003,-0.29031008781194684
2014,381,Weather Extremes,believer,female,not aggressive,2.745921,-0.5404879141807556
2014,387,Weather Extremes,believer,undefined,aggressive,-3.7821278666666664,-0.19086942212272573
2014,397,Weather Extremes,neutral,male,aggressive,-0.3258349136486487,-0.20707658342912136
2014,399,Weather Extremes,neutral,male,not aggressive,-10.608038,-0.1890589134454726
2014,401,Weather Extremes,believer,male,not aggressive,-3.61283858,0.07477707751724455
2014,405,Undefined / One Word Hashtags,neutral,male,aggressive,-3.0980852000000003,0.4519506245851517
2014,407,Weather Extremes,neutral,female,not aggressive,-0.9844491499999992,0.3548304869532585
2014,415,Weather Extremes,neutral,female,aggressive,4.855645,0.4764549697875976
2014,421,Seriousness of Gas Emissions,denier,male,not aggressive,-3.3369602466666666,-0.34251313981744974
2014,423,Weather Extremes,neutral,male,not aggressive,-4.046502373809524,-0.12978868193020898
2014,425,Weather Extremes,denier,male,not aggressive,0.08771275000000012,-0.3778957509219647
2014,429,Donald Trump versus Science,denier,female,aggressive,-5.045555350000001,-0.643929301571846
2014,439,Weather Extremes,neutral,male,not aggressive,-1.7947987623410595,-0.11121227516377728
2014,441,Weather Extremes,neutral,male,not aggressive,-1.0204798312142855,0.17526978311992827
2014,449,Donald Trump versus Science,neutral,female,not aggressive,-1.9276741999999998,-0.14869040040969858
2014,451,Weather Extremes,neutral,male,not aggressive,-5.1569610375,-0.08293171557513149
2014,453,Weather Extremes,believer,male,not aggressive,-0.2823179127601863,-0.0865143834469456
2014,461,Weather Extremes,neutral,male,not aggressive,-8.032060000000001,0.9049950818777084
2014,465,Weather Extremes,denier,male,aggressive,-4.4296261,-0.5468385598937671
2014,467,Weather Extremes,neutral,male,not aggressive,0.49680796666666677,-0.10701422753334044
2014,469,Weather Extremes,denier,female,not aggressive,-1.4296925900000002,-0.35065000312328337
2014,471,Weather Extremes,neutral,female,aggressive,1.4107090500000001,-0.37949985478719067
2014,475,Weather Extremes,neutral,male,not aggressive,-4.5203094,-0.4004228902101517
2014,477,Weather Extremes,denier,female,not aggressive,-1.3541382830000002,-0.17814077021837232
2014,479,Undefined / One Word Hashtags,neutral,male,not aggressive,0.6504083466666667,0.2632966884356278
2014,481,Donald Trump versus Science,denier,male,not aggressive,-11.187439,-0.4182382542610169
2014,483,Donald Trump versus Science,neutral,male,aggressive,-2.6289098,-0.0691997995376587
2014,485,Weather Extremes,neutral,male,not aggressive,-3.885689864923077,-0.01947630670812978
2014,487,Weather Extremes,neutral,female,aggressive,-0.8801114999999999,-0.4549040753602981
2014,491,Weather Extremes,denier,male,not aggressive,-2.0529529997560974,-0.24598737664864223
2014,495,Weather Extremes,neutral,male,aggressive,1.5666448999999998,-0.6025915720224381
2014,497,Weather Extremes,neutral,male,aggressive,-0.8964931749999998,0.08809807045320982
2014,499,Politics,believer,male,aggressive,0.35558426,-0.1008610294818877
2014,501,Weather Extremes,neutral,male,not aggressive,2.9078305,0.0238237998962402
2014,503,Weather Extremes,neutral,male,not aggressive,-8.809671,-0.0426840637683868
2014,510,Weather Extremes,believer,male,not aggressive,-1.13037830696438,-0.08416191046995376
2014,520,Weather Extremes,neutral,male,not aggressive,-1.700720128,-0.14777872476100923
2014,530,Weather Extremes,believer,male,not aggressive,1.3158892,0.6226461647748948
2014,540,Weather Extremes,believer,male,not aggressive,-1.21445948108,-0.14654127565746597
2014,550,Weather Extremes,believer,male,not aggressive,-1.3567361314634145,-0.15984301345996743
2014,580,Weather Extremes,neutral,female,not aggressive,4.4890547,-0.1767488944292068
2014,590,Weather Extremes,neutral,male,not aggressive,-4.5300716,-0.4815294469475746
2014,600,Global stance,believer,male,not aggressive,-0.8086216933333333,-0.23535412114858625
2014,610,Weather Extremes,believer,male,not aggressive,-0.4089132569999999,0.06994688930807694
2014,630,Donald Trump versus Science,believer,male,not aggressive,-0.8005870984615383,0.056612433864047754
2014,650,Weather Extremes,believer,male,aggressive,-0.1895861449999999,-0.2053026358628273
2014,660,Weather Extremes,believer,male,not aggressive,-4.497609595555556,-0.13595063949060954
2014,680,Weather Extremes,neutral,male,not aggressive,-1.6237485321739131,-0.1465950395916552
2014,683,Weather Extremes,believer,male,not aggressive,-1.2226353083333332,-0.04597933142883607
2014,690,Weather Extremes,believer,female,aggressive,-5.780509233333333,-0.4436958542346954
2014,700,Weather Extremes,neutral,female,not aggressive,-0.51647182345,-0.21718242816979233
2014,710,Weather Extremes,believer,male,not aggressive,-1.4360178054166666,-0.24264928551415602
2014,730,Importance of Human Intervantion,believer,male,not aggressive,1.8282679,0.580869191368421
2014,740,Weather Extremes,neutral,male,not aggressive,-0.3214892,-0.27734934374529213
2014,750,Donald Trump versus Science,neutral,male,not aggressive,-1.646543555,-0.11323579260309538
2014,760,Weather Extremes,believer,male,not aggressive,-0.440391529530303,-0.14494177097299246
2014,770,Weather Extremes,believer,male,not aggressive,-1.8521382904761907,-0.25214994831140414
2014,775,Weather Extremes,believer,male,aggressive,0.83586067,-0.2602915579557419
2014,790,Global stance,denier,female,not aggressive,0.1304145000000001,0.3217038134694099
2014,800,Weather Extremes,neutral,female,aggressive,2.3321576,0.10272983322938284
2014,810,Weather Extremes,neutral,male,not aggressive,-1.0511371020212765,-0.06450620777798723
2014,820,Weather Extremes,believer,female,not aggressive,-1.9435358,0.30157009702495163
2014,830,Weather Extremes,believer,male,aggressive,0.7234988678571428,0.078275325492863
2014,840,Weather Extremes,believer,male,not aggressive,-1.531708,-0.09589627037048346
2015,001,Global stance,believer,male,not aggressive,1.447204257851533,0.05749258157277143
2015,003,Global stance,believer,male,not aggressive,1.5704051234760104,-0.055299113697633
2015,005,Global stance,believer,male,not aggressive,1.4498932839191223,0.036109777350101346
2015,007,Global stance,believer,male,not aggressive,2.5559482666003035,0.09204121598847863
2015,009,Global stance,believer,male,not aggressive,1.431233780935307,0.0032057050786975885
2015,011,Global stance,believer,male,not aggressive,1.6721850630986381,-0.02285051626052421
2015,013,Global stance,believer,male,not aggressive,1.374487130907984,0.006520259524752339
2015,014,Politics,believer,male,aggressive,3.4630670681818185,-0.035708116823399666
2015,015,Global stance,believer,male,not aggressive,1.6092644608196696,-0.0021035364163897756
2015,017,Global stance,believer,male,not aggressive,2.008265189391832,-0.002552454408624031
2015,019,Global stance,believer,male,not aggressive,1.1816575313332627,-0.025522171148526455
2015,021,Global stance,believer,male,not aggressive,1.3773273536637318,-0.010843396199448359
2015,023,Global stance,believer,male,not aggressive,1.5866014115334992,0.0034255288205348286
2015,025,Global stance,believer,male,not aggressive,1.1506067347990292,0.04241724112691501
2015,027,Global stance,believer,male,not aggressive,1.3408996064218517,-0.04713463593157203
2015,028,Weather Extremes,believer,male,not aggressive,0.7139713599999998,0.3006212508318916
2015,029,Global stance,believer,male,not aggressive,1.7383146299330494,-0.041713193885711104
2015,031,Global stance,believer,male,not aggressive,1.9241420806729668,-0.003041187496674163
2015,033,Global stance,believer,male,not aggressive,1.9497706948174007,0.019162657558628986
2015,035,Global stance,believer,male,not aggressive,2.2655505767778705,-0.009197798935339127
2015,037,Global stance,believer,male,not aggressive,1.2216552619433738,0.0009431203657645865
2015,039,Global stance,believer,male,not aggressive,2.405666296039347,-0.017912835766175837
2015,041,Global stance,believer,male,not aggressive,1.7158647812444794,-0.01714885308037367
2015,043,Global stance,believer,male,not aggressive,1.8721931956460904,-0.06483317823319275
2015,045,Global stance,believer,male,not aggressive,2.2179557171150366,-0.02934595944124474
2015,047,Global stance,believer,male,not aggressive,2.1898144833689734,0.02183307606379885
2015,049,Global stance,believer,male,not aggressive,1.6588432926099406,0.0052554862061668815
2015,051,Global stance,believer,male,not aggressive,2.184256795971552,0.04307660649943703
2015,053,Global stance,believer,male,not aggressive,2.1191461650447154,0.015445163887722647
2015,055,Global stance,believer,male,not aggressive,1.0596715191298691,0.007077537253559057
2015,057,Global stance,believer,male,not aggressive,1.6843719203716432,-0.024163864428465652
2015,059,Global stance,believer,male,not aggressive,1.574279313221267,-0.02274544241100184
2015,061,Global stance,believer,male,not aggressive,1.8920673908129588,0.04166812723245963
2015,063,Global stance,believer,male,not aggressive,2.113639332753006,0.05263307438272216
2015,065,Global stance,believer,male,not aggressive,1.4314167013334849,-0.013869068839281356
2015,067,Global stance,believer,male,not aggressive,1.7168348192552652,-0.017966817495828267
2015,069,Global stance,believer,male,not aggressive,1.1104128239684765,-0.03930721292625647
2015,071,Global stance,believer,male,not aggressive,1.0188162258954478,-0.016976929646930206
2015,073,Global stance,believer,male,not aggressive,1.317035754381931,0.004769577046265338
2015,075,Global stance,believer,male,not aggressive,1.2362112219789994,0.06262747378908365
2015,077,Global stance,believer,male,not aggressive,1.6186467507196534,-0.04041978584603426
2015,079,Global stance,believer,male,not aggressive,1.8580767738785893,-0.05066742160061097
2015,081,Global stance,believer,male,not aggressive,1.9948455035302595,-0.021525046728241896
2015,083,Global stance,believer,male,not aggressive,1.432019070586207,-0.05916793298228993
2015,085,Global stance,believer,male,not aggressive,1.2038636260169924,-0.0167625132589669
2015,086,Global stance,believer,male,not aggressive,1.5503068267708877,0.0199436166646276
2015,087,Global stance,believer,male,not aggressive,1.6446299753268552,-0.03081516773725908
2015,089,Global stance,believer,male,not aggressive,1.9928692889132222,-0.08333227321722564
2015,091,Global stance,believer,male,not aggressive,2.035253309441794,-0.05693559586814324
2015,093,Global stance,believer,male,not aggressive,1.622168290193857,-0.03748752369300561
2015,095,Global stance,believer,male,not aggressive,2.0477692940617045,-0.04932998884973455
2015,097,Global stance,believer,male,not aggressive,1.9583491018533508,0.027068326058731874
2015,099,Global stance,believer,male,not aggressive,1.784929459802645,-0.022260000947834833
2015,101,Global stance,believer,male,not aggressive,2.145658672059789,-0.0050845423575916
2015,102,Global stance,believer,undefined,not aggressive,2.0931416,0.0159128990888595
2015,103,Global stance,believer,male,not aggressive,1.9418047994933534,-0.03408137026619253
2015,105,Global stance,believer,male,not aggressive,1.8446277207783963,-0.06780296857099086
2015,107,Global stance,believer,male,not aggressive,1.1735213839326724,0.005546416708876387
2015,109,Global stance,believer,male,not aggressive,1.564882019793296,0.04877790096753754
2015,111,Global stance,believer,male,not aggressive,1.8822142007549612,0.014360027181607614
2015,113,Global stance,believer,male,not aggressive,1.61600694014263,-0.0393607377535962
2015,115,Global stance,believer,male,not aggressive,1.2824425421352112,-0.03138662144363839
2015,117,Weather Extremes,believer,male,not aggressive,2.0320063357533504,-0.07386106166810534
2015,119,Global stance,believer,male,not aggressive,2.886568329199722,-0.016831464770835605
2015,121,Global stance,believer,male,not aggressive,2.2998078260396317,-0.01355854297128901
2015,123,Global stance,believer,male,not aggressive,2.172462657082944,0.04288582938330533
2015,125,Weather Extremes,believer,male,not aggressive,1.5306044853897436,-0.0634106250284779
2015,127,Weather Extremes,believer,male,not aggressive,1.5414679575232069,-0.08122175157586406
2015,129,Global stance,believer,male,not aggressive,2.1522435553641617,-0.04780362308081003
2015,131,Global stance,believer,male,not aggressive,1.3105733334456524,0.009789568360823453
2015,133,Global stance,believer,male,not aggressive,1.960620337478261,-0.009773813727038816
2015,135,Global stance,believer,male,not aggressive,1.8856247012137681,0.0033524047415513687
2015,137,Global stance,believer,male,not aggressive,1.5415653723028169,0.06697623688433708
2015,139,Weather Extremes,believer,male,not aggressive,1.822397765826484,-0.05421817553199424
2015,141,Global stance,believer,male,not aggressive,1.727042707547672,-0.053951976512499396
2015,143,Global stance,believer,male,not aggressive,1.273597742011382,-0.044450048027617914
2015,145,Weather Extremes,believer,male,not aggressive,1.7963762738372095,0.05829576828527825
2015,147,Global stance,believer,male,not aggressive,2.5786182260700388,0.00020504672501851423
2015,149,Weather Extremes,believer,male,not aggressive,2.1241894491316398,-0.12486269596340975
2015,151,Weather Extremes,believer,male,not aggressive,1.7517177137500002,-0.03663880439532008
2015,153,Global stance,believer,male,not aggressive,2.118748713226161,-0.008951111727166186
2015,155,Weather Extremes,believer,male,not aggressive,1.9819473093497537,-0.11185437692093067
2015,157,Weather Extremes,believer,male,not aggressive,2.5590643096666668,-0.04873567264257096
2015,159,Weather Extremes,believer,male,not aggressive,2.451780977448,-0.09184424939389406
2015,161,Global stance,believer,male,not aggressive,1.3105435540819892,0.026111840012890814
2015,163,Weather Extremes,believer,male,not aggressive,1.7013138548908686,-0.030687096570222096
2015,165,Weather Extremes,believer,male,not aggressive,1.46854649828094,-0.008658527628047724
2015,167,Global stance,believer,male,not aggressive,2.165080526582313,0.0324922526646291
2015,169,Weather Extremes,believer,male,not aggressive,2.263942240963946,-0.04081600139163021
2015,171,Weather Extremes,believer,male,not aggressive,1.6714050807692307,-0.19204639896911158
2015,173,Weather Extremes,believer,male,not aggressive,2.391481625430303,-0.07249666604153007
2015,175,Weather Extremes,believer,male,not aggressive,1.7727821534285715,0.04637319670092123
2015,177,Global stance,believer,male,not aggressive,2.429463698855263,-0.02480528920047319
2015,179,Global stance,believer,male,not aggressive,2.0997485269886926,0.06582684267241025
2015,181,Global stance,believer,male,not aggressive,1.929197342622951,-0.051866735571322375
2015,183,Global stance,believer,male,not aggressive,2.3267357422170454,-0.027278489069071918
2015,185,Global stance,believer,male,not aggressive,-0.13929667642857138,-0.09678955566046336
2015,186,Politics,believer,female,aggressive,1.0919611,-0.4948149025440216
2015,187,Weather Extremes,believer,male,not aggressive,1.2354275407325581,-0.06757075400986869
2015,189,Global stance,believer,male,not aggressive,2.2174446511356782,0.017211058700852638
2015,191,Weather Extremes,believer,male,not aggressive,4.2554084,0.1467854903371113
2015,193,Politics,believer,male,not aggressive,3.385001865806452,-0.11407917785094517
2015,195,Global stance,believer,male,not aggressive,1.1461188784615384,-0.0012316091755757415
2015,197,Weather Extremes,believer,male,not aggressive,2.0056403411666666,-0.10526681004576267
2015,199,Weather Extremes,believer,male,not aggressive,0.9320676775333334,-0.1744697831806818
2015,201,Global stance,believer,male,not aggressive,1.3957808250871004,-0.011974243218671481
2015,203,Weather Extremes,neutral,male,not aggressive,-1.2275861755555555,-0.139774412284074
2015,205,Weather Extremes,denier,male,aggressive,-1.6019799466666669,-0.23270900423261856
2015,207,Weather Extremes,denier,male,not aggressive,1.6567178814285712,-0.17953513172937896
2015,209,Global stance,believer,male,not aggressive,0.12378977787931036,-0.12817931514615774
2015,211,Global stance,neutral,female,not aggressive,2.397089220769231,-0.03176548444035447
2015,213,Global stance,believer,male,not aggressive,1.3931719669192772,0.11572784547574409
2015,215,Global stance,believer,male,not aggressive,1.576953244034091,-0.10829771297428113
2015,217,Global stance,believer,female,aggressive,1.7748866404878048,-0.12781079988576027
2015,219,Weather Extremes,believer,male,not aggressive,4.8611594600000005,-0.11677540509223938
2015,221,Weather Extremes,neutral,male,aggressive,1.3974302285714286,0.013877339163118492
2015,223,Global stance,neutral,male,not aggressive,-0.49144770499999985,-0.09405275955915451
2015,225,Global stance,believer,male,not aggressive,2.4051866304545455,-0.1163546088478782
2015,227,Weather Extremes,believer,male,not aggressive,0.06922708017241386,-0.10765706030356799
2015,229,Importance of Human Intervantion,believer,male,not aggressive,0.37143407000000017,0.0031014615964889748
2015,231,Weather Extremes,believer,male,not aggressive,-0.02908111428571436,-0.23182978953861055
2015,233,Politics,believer,female,aggressive,-1.37415609,-0.28136343535780906
2015,235,Weather Extremes,neutral,male,aggressive,1.2081445333333338,0.5050763500936447
2015,237,Weather Extremes,neutral,male,not aggressive,3.8552210599999994,-0.21794446006245086
2015,239,Weather Extremes,denier,female,aggressive,3.72019367775,-0.10284290765523915
2015,241,Weather Extremes,neutral,male,not aggressive,-0.18099022499999995,0.06252436113953594
2015,243,Impact of Resource Overconsumption,believer,male,not aggressive,1.0188549,0.5281222149848938
2015,245,Politics,believer,male,not aggressive,2.4248982877941176,-0.07788591287500961
2015,247,Global stance,neutral,male,not aggressive,1.8640607574999999,-0.22002090680826275
2015,249,Importance of Human Intervantion,believer,male,not aggressive,1.11774501,-0.155565447807312
2015,251,Weather Extremes,neutral,male,aggressive,-0.7029434000000001,-0.013332248554406345
2015,257,Donald Trump versus Science,believer,male,not aggressive,0.51474324,-0.2562936219601404
2015,259,Global stance,believer,male,not aggressive,2.896864524,0.1568656139296199
2015,261,Politics,denier,female,not aggressive,-0.22204665000000004,-0.4827881442050139
2015,265,Importance of Human Intervantion,believer,male,not aggressive,-0.44929767,-0.4253565896272659
2015,267,Global stance,denier,male,not aggressive,0.4014743500000001,-0.18377713832855225
2015,271,Weather Extremes,believer,male,not aggressive,10.093411,0.3110213190317153
2015,273,Weather Extremes,believer,male,not aggressive,1.190177742,-0.1834587758510763
2015,275,Weather Extremes,denier,male,not aggressive,-0.5811765686,0.17605160952250162
2015,277,Global stance,believer,male,not aggressive,2.5928735400000003,-0.08218309470914657
2015,279,Weather Extremes,believer,male,aggressive,1.7406617666666666,0.14437635809219238
2015,281,Politics,believer,female,aggressive,1.565680635,-0.47425429055889445
2015,283,Weather Extremes,neutral,male,aggressive,0.5385843625,0.1461238330960274
2015,285,Undefined / One Word Hashtags,believer,female,aggressive,0.7876135357499999,-0.1334990702399501
2015,289,Global stance,believer,male,not aggressive,2.630637487010453,-0.07393389901565485
2015,291,Politics,denier,male,not aggressive,0.61172461625,-0.0837355501214663
2015,293,Weather Extremes,neutral,male,aggressive,0.37580603,0.414538290643692
2015,295,Politics,neutral,male,not aggressive,6.056044,0.2928890350792143
2015,297,Global stance,believer,male,not aggressive,2.0171942,-0.08188216906070712
2015,299,Weather Extremes,denier,male,aggressive,2.540667395,-0.30420561069912383
2015,303,Weather Extremes,believer,male,not aggressive,1.543163215050633,-0.09099535215671818
2015,307,Weather Extremes,neutral,male,aggressive,7.9191036,-0.3666119887193044
2015,309,Weather Extremes,believer,male,not aggressive,0.7022721299999999,-0.11694002925305655
2015,311,Importance of Human Intervantion,believer,male,aggressive,1.513103,-0.2749935980796814
2015,313,Global stance,believer,male,aggressive,4.4640234625,0.17463571816859422
2015,315,Importance of Human Intervantion,believer,male,not aggressive,1.008620275,-0.003682443875074392
2015,319,Global stance,believer,male,not aggressive,0.31944368,0.605024096596241
2015,321,Weather Extremes,neutral,male,aggressive,2.4794743505,0.21491808788577713
2015,323,Importance of Human Intervantion,believer,male,aggressive,0.6114635900000001,-0.40077193835973735
2015,325,Global stance,believer,male,not aggressive,-0.13679095000000027,0.03512588254610696
2015,327,Weather Extremes,neutral,female,not aggressive,-9.550386,0.4518069371196958
2015,329,Politics,believer,male,not aggressive,0.90863741070625,0.03221192012079364
2015,331,Donald Trump versus Science,denier,male,not aggressive,1.6245865,-0.20701451861461
2015,335,Weather Extremes,neutral,female,not aggressive,2.02936861,0.2957431033015251
2015,337,Global stance,believer,female,aggressive,0.12535361333333336,-0.16643596396446234
2015,339,Weather Extremes,believer,male,not aggressive,1.3377693881538462,-0.03792133466760967
2015,347,Global stance,believer,female,not aggressive,4.161146099021429,0.1346465389949935
2015,349,Global stance,believer,male,not aggressive,1.24094712,-0.5237192236042023
2015,351,Global stance,believer,male,not aggressive,2.3495751336842106,0.13395180225507938
2015,355,Global stance,believer,male,not aggressive,1.3834609313793103,-0.07693441018396609
2015,361,Weather Extremes,believer,male,not aggressive,0.681125725,-0.22973938633998234
2015,363,Seriousness of Gas Emissions,believer,male,not aggressive,-1.713262745575,0.23910077179074285
2015,367,Weather Extremes,believer,male,not aggressive,1.7815295666666668,0.03142871403164335
2015,371,Donald Trump versus Science,denier,male,not aggressive,4.2430010000000005,-0.5692707262039184
2015,373,Weather Extremes,neutral,male,not aggressive,-3.558911150000001,0.2633914185285568
2015,375,Politics,believer,undefined,not aggressive,2.3636596,0.04739845681345458
2015,377,Politics,believer,female,not aggressive,4.57777,0.6723000386714935
2015,379,Global stance,neutral,female,not aggressive,0.5168055000000001,0.10896181450684866
2015,381,Global stance,denier,female,aggressive,4.797056789999999,-0.2559925346493721
2015,387,Weather Extremes,denier,undefined,aggressive,-0.32596833,-0.4312982086896896
2015,389,Undefined / One Word Hashtags,denier,male,aggressive,-9.378895,0.0349951237440109
2015,397,Weather Extremes,believer,male,not aggressive,0.969146256097561,-0.15274865049109876
2015,399,Global stance,believer,female,not aggressive,0.8052944500000001,0.23243211954832074
2015,401,Weather Extremes,believer,male,aggressive,5.257987847714285,-0.28229803814282495
2015,405,Seriousness of Gas Emissions,denier,female,not aggressive,2.1387079,-0.2998113998889923
2015,407,Donald Trump versus Science,denier,male,not aggressive,-0.0020592806,-0.5128836477359136
2015,409,Weather Extremes,believer,male,aggressive,7.866907,0.0722934597730636
2015,415,Weather Extremes,believer,male,aggressive,2.51044577,-0.32871950534582134
2015,421,Weather Extremes,neutral,male,not aggressive,0.7029533666666664,0.11256784214708539
2015,423,Weather Extremes,believer,male,not aggressive,1.1887218744545456,-0.02817426035104812
2015,425,Global stance,denier,male,not aggressive,-7.50693425,0.2226241683840752
2015,427,Global stance,believer,male,aggressive,0.16092347,-0.4416280152082443
2015,429,Weather Extremes,neutral,male,not aggressive,0.7273589166666666,0.06492052312073884
2015,431,Seriousness of Gas Emissions,neutral,male,aggressive,-0.44481677,-0.0640820673386255
2015,435,Importance of Human Intervantion,believer,male,aggressive,2.5596347,0.2277330800533294
2015,439,Global stance,believer,male,not aggressive,1.52177380373625,-0.06263683089616695
2015,441,Global stance,believer,male,not aggressive,0.48475865479999997,-0.10530769997430225
2015,449,Donald Trump versus Science,denier,female,not aggressive,3.017756311,-0.0035275085091590608
2015,451,Global stance,believer,male,not aggressive,0.09086435615384618,-0.08755591069849868
2015,453,Global stance,believer,male,not aggressive,1.1408758099700045,-0.03106127111144685
2015,455,Weather Extremes,believer,male,not aggressive,-0.28600776,-0.1442469925880432
2015,459,Global stance,believer,male,not aggressive,8.299477,-0.6867509096622467
2015,467,Ideological Positions on Global Warming,believer,male,aggressive,3.6734302075,0.0052493427515029525
2015,469,Importance of Human Intervantion,believer,female,not aggressive,0.3937274765,0.13102307718471876
2015,471,Weather Extremes,believer,male,not aggressive,1.8298642686666668,-0.10680894048124966
2015,473,Global stance,believer,female,not aggressive,2.5155719,0.22915025552113852
2015,475,Impact of Resource Overconsumption,denier,female,aggressive,2.969040666666667,-0.11502279144128165
2015,477,Importance of Human Intervantion,denier,female,not aggressive,1.3731128564285713,-0.1393435675420458
2015,479,Global stance,believer,male,not aggressive,-0.19862490000000013,0.10115802322662239
2015,485,Weather Extremes,believer,male,not aggressive,1.2610097832857143,-0.09019719840385475
2015,491,Weather Extremes,believer,male,not aggressive,0.9777064000632911,-0.15936583897986037
2015,493,Global stance,believer,male,not aggressive,2.3965362900000002,-0.279447277808757
2015,495,Politics,denier,male,aggressive,-0.2780293,0.0353953058958053
2015,497,Importance of Human Intervantion,believer,male,not aggressive,0.614916565,-0.22266447452836566
2015,499,Weather Extremes,believer,female,not aggressive,4.230348866666667,0.16261160505259478
2015,501,Importance of Human Intervantion,believer,female,not aggressive,3.1168125,0.1758753520011902
2015,510,Global stance,believer,male,not aggressive,1.6304911923704712,-0.024834610863285762
2015,520,Importance of Human Intervantion,believer,male,aggressive,2.8943350999999997,-0.315387380358151
2015,540,Global stance,believer,male,not aggressive,1.8847184567530364,0.04204419816290568
2015,550,Weather Extremes,believer,male,not aggressive,2.642963468125,-0.09707259166351571
2015,570,Politics,believer,male,not aggressive,1.2916172499999998,0.2685046578367551
2015,580,Importance of Human Intervantion,believer,male,not aggressive,3.246776,0.4731458153247834
2015,590,Global stance,neutral,male,not aggressive,7.485136033333333,0.04567869174480436
2015,595,Ideological Positions on Global Warming,believer,male,aggressive,16.938019,-0.6927874977827072
2015,600,Global stance,believer,male,not aggressive,0.6192172615384615,-0.031584162669915414
2015,610,Global stance,believer,male,not aggressive,1.8445051067391305,0.04034108564396246
2015,630,Weather Extremes,believer,male,not aggressive,0.5263665963636364,-0.014453333888742379
2015,650,Weather Extremes,believer,male,not aggressive,3.5900190598076924,-0.06421699309571759
2015,660,Politics,believer,male,aggressive,1.0733816712121214,-0.19427903687138576
2015,670,Donald Trump versus Science,denier,male,not aggressive,-12.301876,-0.3698749278545379
2015,678,Importance of Human Intervantion,believer,male,not aggressive,2.53402560625,0.4416724652965863
2015,680,Global stance,believer,male,not aggressive,0.16206086300000008,-0.03654916641290515
2015,683,Weather Extremes,believer,male,not aggressive,-0.013613879499999903,0.03847003740691005
2015,690,Weather Extremes,believer,male,not aggressive,9.856310433333334,0.16733916901747384
2015,700,Politics,believer,male,not aggressive,2.2161000462500002,0.04438675153708517
2015,710,Global stance,believer,male,not aggressive,2.7319236160000004,-0.01970535695467978
2015,720,Weather Extremes,neutral,male,not aggressive,4.496002,-0.002067357301712
2015,730,Weather Extremes,believer,male,not aggressive,1.1420685799999999,-0.28327631328355696
2015,735,Weather Extremes,denier,male,not aggressive,-4.703398,-0.15505420736471812
2015,740,Ideological Positions on Global Warming,believer,female,not aggressive,-3.228467466666667,0.0173767975966136
2015,750,Weather Extremes,believer,male,aggressive,7.16690385,-0.19769849711656565
2015,760,Global stance,believer,male,not aggressive,1.764318896307377,0.017902543314278253
2015,770,Global stance,believer,male,not aggressive,1.8597553538461542,-0.059177157307020486
2015,775,Weather Extremes,believer,male,not aggressive,8.009679,0.2544931562542916
2015,790,Importance of Human Intervantion,believer,male,not aggressive,2.9300734858823527,0.10899275849512909
2015,800,Politics,believer,female,aggressive,3.5264178100000003,0.01603972108201917
2015,810,Global stance,believer,male,not aggressive,2.065516827150259,-0.08234287094227793
2015,820,Weather Extremes,believer,female,not aggressive,1.3683593538571428,0.15647963691820826
2015,830,Global stance,believer,male,not aggressive,2.793145214375,0.09680926742550447
2015,840,Weather Extremes,believer,male,not aggressive,-0.9588635422222224,-0.2661223079368551
2016,001,Global stance,believer,male,not aggressive,1.4255349372522519,0.0852372684726203
